"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Niger-Congo","kuchagua",3,8,"Swahili",0.00168539325842697,3,4
"Niger-Congo","mshahara",3,8,"Swahili",0.00168539325842697,1,4
"Niger-Congo","elimu",3,5,"Swahili",0.00168539325842697,8,4
"Niger-Congo","Katika",2,6,"Swahili",0.00112359550561798,5,4
"Niger-Congo","Baraza",2,6,"Swahili",0.00112359550561798,8,4
"Niger-Congo","kuu",2,3,"Swahili",0.00112359550561798,3,4
"Niger-Congo","kutangaza",2,9,"Swahili",0.00112359550561798,7,4
"Niger-Congo","Haki",2,4,"Swahili",0.00112359550561798,5,4
"Niger-Congo","taarifa",2,7,"Swahili",0.00112359550561798,6,4
"Niger-Congo","maana",2,5,"Swahili",0.00112359550561798,2,4
"Niger-Congo","i",2,1,"Swahili",0.00112359550561798,9,4
"Niger-Congo","zote",2,4,"Swahili",0.00112359550561798,3,4
"Niger-Congo","kujali",2,6,"Swahili",0.00112359550561798,4,4
"Niger-Congo","TAARIFA",2,7,"Swahili",0.00112359550561798,9,4
"Niger-Congo","ulimwengu",2,9,"Swahili",0.00112359550561798,9,4
"Niger-Congo","JUU",2,3,"Swahili",0.00112359550561798,13,4
"Niger-Congo","HAKI",2,4,"Swahili",0.00112359550561798,10,4
"Niger-Congo","ZA",2,2,"Swahili",0.00112359550561798,4,4
"Niger-Congo","BINADAMU",2,8,"Swahili",0.00112359550561798,1,4
"Niger-Congo","vitendo",2,7,"Swahili",0.00112359550561798,8,4
"Niger-Congo","dhamiri",2,7,"Swahili",0.00112359550561798,3,4
"Niger-Congo","ambayo",2,6,"Swahili",0.00112359550561798,10,4
"Niger-Congo","msaada",2,6,"Swahili",0.00112359550561798,5,4
"Niger-Congo","imani",2,5,"Swahili",0.00112359550561798,6,4
"Niger-Congo","sababu",2,6,"Swahili",0.00112359550561798,3,4
"Niger-Congo","starehe",2,7,"Swahili",0.00112359550561798,10,4
"Niger-Congo","zaidi",2,5,"Swahili",0.00112359550561798,7,4
"Niger-Congo","Nchi",2,4,"Swahili",0.00112359550561798,4,4
"Niger-Congo","kushirikiana",2,12,"Swahili",0.00112359550561798,8,4
"Niger-Congo","hizi",2,4,"Swahili",0.00112359550561798,8,4
"Niger-Congo","huu",2,3,"Swahili",0.00112359550561798,7,4
"Niger-Congo","juhudi",2,6,"Swahili",0.00112359550561798,6,4
"Niger-Congo","kushikilia",2,10,"Swahili",0.00112359550561798,9,4
"Niger-Congo","kufundisha",2,10,"Swahili",0.00112359550561798,6,4
"Niger-Congo","hizo",2,4,"Swahili",0.00112359550561798,9,4
"Niger-Congo","huo",2,3,"Swahili",0.00112359550561798,8,4
"Niger-Congo","miongoni",2,8,"Swahili",0.00112359550561798,7,4
"Niger-Congo","mwa",2,3,"Swahili",0.00112359550561798,5,4
"Niger-Congo","Watu",2,4,"Swahili",0.00112359550561798,12,5
"Niger-Congo","wamezaliwa",2,10,"Swahili",0.00112359550561798,9,5
"Niger-Congo","Wote",2,4,"Swahili",0.00112359550561798,3,5
"Niger-Congo","yapasa",2,6,"Swahili",0.00112359550561798,9,5
"Niger-Congo","anastahili",2,10,"Swahili",0.00112359550561798,6,5
"Niger-Congo","wo",2,2,"Swahili",0.00112359550561798,7,5
"Niger-Congo","utawala",2,7,"Swahili",0.00112359550561798,2,5
"Niger-Congo","kutegemea",2,9,"Swahili",0.00112359550561798,8,5
"Niger-Congo","nafsi",2,5,"Swahili",0.00112359550561798,9,5
"Niger-Congo","Mbele",2,5,"Swahili",0.00112359550561798,9,5
"Niger-Congo","wanastahili",2,11,"Swahili",0.00112359550561798,6,5
"Niger-Congo","kuvunja",2,7,"Swahili",0.00112359550561798,2,5
"Niger-Congo","hukumu",2,6,"Swahili",0.00112359550561798,8,5
"Niger-Congo","mujibu",2,6,"Swahili",0.00112359550561798,8,5
"Niger-Congo","kutoka",2,6,"Swahili",0.00112359550561798,10,5
"Niger-Congo","kuhukumiwa",2,10,"Swahili",0.00112359550561798,7,5
"Niger-Congo","vyema",2,5,"Swahili",0.00112359550561798,5,5
"Niger-Congo","kosa",2,4,"Swahili",0.00112359550561798,6,5
"Niger-Congo","Wala",2,4,"Swahili",0.00112359550561798,7,5
"Niger-Congo","ile",2,3,"Swahili",0.00112359550561798,4,5
"Niger-Congo","sifa",2,4,"Swahili",0.00112359550561798,4,5
"Niger-Congo","udhalimu",2,8,"Swahili",0.00112359550561798,4,5
"Niger-Congo","maazimio",2,8,"Swahili",0.00112359550561798,6,5
"Niger-Congo","utaifa",2,6,"Swahili",0.00112359550561798,6,5
"Niger-Congo","kuoana",2,6,"Swahili",0.00112359550561798,5,5
"Niger-Congo","kuunda",2,6,"Swahili",0.00112359550561798,7,5
"Niger-Congo","binafsi",2,7,"Swahili",0.00112359550561798,3,5
"Niger-Congo","inahusu",2,7,"Swahili",0.00112359550561798,3,5
"Niger-Congo","kutoa",2,5,"Swahili",0.00112359550561798,11,5
"Niger-Congo","muda",2,4,"Swahili",0.00112359550561798,7,5
"Niger-Congo","kura",2,4,"Swahili",0.00112359550561798,6,5
"Niger-Congo","siri",2,4,"Swahili",0.00112359550561798,9,5
"Niger-Congo","zinazotokana",2,12,"Swahili",0.00112359550561798,4,5
"Niger-Congo","kulinda",2,7,"Swahili",0.00112359550561798,9,5
"Niger-Congo","watoto",2,6,"Swahili",0.00112359550561798,7,5
"Niger-Congo","itolewe",2,7,"Swahili",0.00112359550561798,5,5
"Niger-Congo","ustadi",2,6,"Swahili",0.00112359550561798,11,5
"Niger-Congo","wazi",2,4,"Swahili",0.00112359550561798,7,5
"Niger-Congo","barabara",2,8,"Swahili",0.00112359550561798,8,5
"Niger-Congo","mbali",2,5,"Swahili",0.00112359550561798,7,5
"Niger-Congo","Ni",2,2,"Swahili",0.00112359550561798,11,5
"Niger-Congo","sayansi",2,7,"Swahili",0.00112359550561798,5,5
"Niger-Congo","zilizoelezwa",2,12,"Swahili",0.00112359550561798,11,5
"Niger-Congo","Disemba",1,7,"Swahili",0.000561797752808989,4,5
"Niger-Congo","lilikubali",1,10,"Swahili",0.000561797752808989,9,5
"Niger-Congo","Ulimwengu",1,9,"Swahili",0.000561797752808989,10,5
"Niger-Congo","Binadamu",1,8,"Swahili",0.000561797752808989,2,5
"Niger-Congo","Maelezo",1,7,"Swahili",0.000561797752808989,6,5
"Niger-Congo","yamepigwa",1,9,"Swahili",0.000561797752808989,7,5
"Niger-Congo","chapa",1,5,"Swahili",0.000561797752808989,5,5
"Niger-Congo","kurasa",1,6,"Swahili",0.000561797752808989,4,5
"Niger-Congo","zifuatazo",1,9,"Swahili",0.000561797752808989,5,5
"Niger-Congo","Baada",1,5,"Swahili",0.000561797752808989,11,5
"Niger-Congo","Kuu",1,3,"Swahili",0.000561797752808989,3,5
"Niger-Congo","lilizisih",1,9,"Swahili",0.000561797752808989,7,5
"Niger-Congo","zitangaze",1,9,"Swahili",0.000561797752808989,10,5
"Niger-Congo","zifanye",1,7,"Swahili",0.000561797752808989,4,5
"Niger-Congo","ienezwe",1,7,"Swahili",0.000561797752808989,4,5
"Niger-Congo","ionyeshwe",1,9,"Swahili",0.000561797752808989,7,5
"Niger-Congo","isomwe",1,6,"Swahili",0.000561797752808989,4,5
"Niger-Congo","ielezwe",1,7,"Swahili",0.000561797752808989,5,5
"Niger-Congo","mashuleni",1,9,"Swahili",0.000561797752808989,13,5
"Niger-Congo","vyuo",1,4,"Swahili",0.000561797752808989,7,5
"Niger-Congo","vinginevyo",1,10,"Swahili",0.000561797752808989,7,5
"Niger-Congo","UMOJA",1,5,"Swahili",0.000561797752808989,6,5
"Niger-Congo","WA",1,2,"Swahili",0.000561797752808989,6,5
"Niger-Congo","MATAIFA",1,7,"Swahili",0.000561797752808989,8,5
"Niger-Congo","ofisi",1,5,"Swahili",0.000561797752808989,7,5
"Niger-Congo","IDARA",1,5,"Swahili",0.000561797752808989,4,5
"Niger-Congo","HABARI",1,6,"Swahili",0.000561797752808989,5,5
"Niger-Congo","UTANGULIZI",1,10,"Swahili",0.000561797752808989,4,5
"Niger-Congo","kukiri",1,6,"Swahili",0.000561797752808989,10,5
"Niger-Congo","msingi",1,6,"Swahili",0.000561797752808989,9,5
"Niger-Congo","duniani",1,7,"Swahili",0.000561797752808989,11,6
"Niger-Congo","kutojali",1,8,"Swahili",0.000561797752808989,10,6
"Niger-Congo","kudharau",1,8,"Swahili",0.000561797752808989,6,6
"Niger-Congo","kumeletea",1,9,"Swahili",0.000561797752808989,8,6
"Niger-Congo","vya",1,3,"Swahili",0.000561797752808989,6,6
"Niger-Congo","kishenzi",1,8,"Swahili",0.000561797752808989,12,6
"Niger-Congo","ambavyo",1,7,"Swahili",0.000561797752808989,5,6
"Niger-Congo","vimeharibu",1,10,"Swahili",0.000561797752808989,9,6
"Niger-Congo","sa",1,2,"Swahili",0.000561797752808989,3,6
"Niger-Congo","babu",1,4,"Swahili",0.000561797752808989,12,6
"Niger-Congo","itawafany",1,9,"Swahili",0.000561797752808989,3,6
"Niger-Congo","wafurahie",1,9,"Swahili",0.000561797752808989,8,6
"Niger-Congo","kusema",1,6,"Swahili",0.000561797752808989,8,6
"Niger-Congo","kusadiki",1,8,"Swahili",0.000561797752808989,7,6
"Niger-Congo","kutoogopa",1,9,"Swahili",0.000561797752808989,8,6
"Niger-Congo","m",1,1,"Swahili",0.000561797752808989,2,6
"Niger-Congo","ekwisha",1,7,"Swahili",0.000561797752808989,7,6
"Niger-Congo","kutangazwa",1,10,"Swahili",0.000561797752808989,6,6
"Niger-Congo","hamu",1,4,"Swahili",0.000561797752808989,7,6
"Niger-Congo","ili",1,3,"Swahili",0.000561797752808989,9,6
"Niger-Congo","asishurut",1,9,"Swahili",0.000561797752808989,5,6
"Niger-Congo","izwe",1,4,"Swahili",0.000561797752808989,11,6
"Niger-Congo","kuomba",1,6,"Swahili",0.000561797752808989,4,6
"Niger-Congo","maasi",1,5,"Swahili",0.000561797752808989,8,6
"Niger-Congo","kupinga",1,7,"Swahili",0.000561797752808989,10,6
"Niger-Congo","dhuluma",1,7,"Swahili",0.000561797752808989,2,6
"Niger-Congo","uonevu",1,6,"Swahili",0.000561797752808989,4,6
"Niger-Congo","ziwe",1,4,"Swahili",0.000561797752808989,5,6
"Niger-Congo","ulinzi",1,6,"Swahili",0.000561797752808989,4,6
"Niger-Congo","kabisa",1,6,"Swahili",0.000561797752808989,8,6
"Niger-Congo","u",1,1,"Swahili",0.000561797752808989,10,6
"Niger-Congo","husiano",1,7,"Swahili",0.000561797752808989,3,6
"Niger-Congo","kirafiki",1,8,"Swahili",0.000561797752808989,9,6
"Niger-Congo","ti",1,2,"Swahili",0.000561797752808989,6,6
"Niger-Congo","wamethibitisha",1,14,"Swahili",0.000561797752808989,3,6
"Niger-Congo","tena",1,4,"Swahili",0.000561797752808989,1,6
"Niger-Congo","Mkataba",1,7,"Swahili",0.000561797752808989,8,6
"Niger-Congo","thamani",1,7,"Swahili",0.000561797752808989,11,6
"Niger-Congo","usawa",1,5,"Swahili",0.000561797752808989,12,6
"Niger-Congo","wamekata",1,8,"Swahili",0.000561797752808989,4,6
"Niger-Congo","shauri",1,6,"Swahili",0.000561797752808989,3,6
"Niger-Congo","zimeahidi",1,9,"Swahili",0.000561797752808989,3,6
