"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Indo-European","favourable",2,10,"English",0.00116144018583043,10,6
"Indo-European","unemployment",2,12,"English",0.00116144018583043,7,6
"Indo-European","pay",2,3,"English",0.00116144018583043,11,6
"Indo-European","himself",2,7,"English",0.00116144018583043,10,6
"Indo-European","interests",2,9,"English",0.00116144018583043,6,6
"Indo-European","care",2,4,"English",0.00116144018583043,7,6
"Indo-European","children",2,8,"English",0.00116144018583043,6,6
"Indo-European","elementary",2,10,"English",0.00116144018583043,2,6
"Indo-European","scientific",2,10,"English",0.00116144018583043,4,6
"Indo-European","order",2,5,"English",0.00116144018583043,8,6
"Indo-European","Preamble",1,8,"English",0.000580720092915215,6,6
"Indo-European","inherent",1,8,"English",0.000580720092915215,7,6
"Indo-European","inalienable",1,11,"English",0.000580720092915215,6,6
"Indo-European","members",1,7,"English",0.000580720092915215,11,6
"Indo-European","foundation",1,10,"English",0.000580720092915215,5,6
"Indo-European","justice",1,7,"English",0.000580720092915215,4,6
"Indo-European","disregard",1,9,"English",0.000580720092915215,8,6
"Indo-European","contempt",1,8,"English",0.000580720092915215,5,6
"Indo-European","resulted",1,8,"English",0.000580720092915215,5,6
"Indo-European","barbarous",1,9,"English",0.000580720092915215,7,6
"Indo-European","outraged",1,8,"English",0.000580720092915215,4,6
"Indo-European","mankind",1,7,"English",0.000580720092915215,8,6
"Indo-European","advent",1,6,"English",0.000580720092915215,3,6
"Indo-European","speech",1,6,"English",0.000580720092915215,4,6
"Indo-European","fear",1,4,"English",0.000580720092915215,10,6
"Indo-European","want",1,4,"English",0.000580720092915215,7,6
"Indo-European","been",1,4,"English",0.000580720092915215,3,6
"Indo-European","proclaimed",1,10,"English",0.000580720092915215,4,6
"Indo-European","highest",1,7,"English",0.000580720092915215,8,6
"Indo-European","aspiration",1,10,"English",0.000580720092915215,10,6
"Indo-European","man",1,3,"English",0.000580720092915215,10,6
"Indo-European","recourse",1,8,"English",0.000580720092915215,6,6
"Indo-European","last",1,4,"English",0.000580720092915215,8,6
"Indo-European","resort",1,6,"English",0.000580720092915215,9,6
"Indo-European","rebellion",1,9,"English",0.000580720092915215,8,6
"Indo-European","tyranny",1,7,"English",0.000580720092915215,9,6
"Indo-European","oppression",1,10,"English",0.000580720092915215,10,6
"Indo-European","protected",1,9,"English",0.000580720092915215,2,6
"Indo-European","rule",1,4,"English",0.000580720092915215,7,6
"Indo-European","friendly",1,8,"English",0.000580720092915215,4,6
"Indo-European","relations",1,9,"English",0.000580720092915215,8,6
"Indo-European","between",1,7,"English",0.000580720092915215,7,6
"Indo-European","Charter",1,7,"English",0.000580720092915215,5,6
"Indo-European","reaffirmed",1,10,"English",0.000580720092915215,8,6
"Indo-European","faith",1,5,"English",0.000580720092915215,4,6
"Indo-European","worth",1,5,"English",0.000580720092915215,9,7
"Indo-European","progress",1,8,"English",0.000580720092915215,8,7
"Indo-European","better",1,6,"English",0.000580720092915215,2,7
"Indo-European","standards",1,9,"English",0.000580720092915215,8,7
"Indo-European","larger",1,6,"English",0.000580720092915215,5,7
"Indo-European","pledged",1,7,"English",0.000580720092915215,9,7
"Indo-European","achieve",1,7,"English",0.000580720092915215,4,7
"Indo-European","promotion",1,9,"English",0.000580720092915215,6,7
"Indo-European","greatest",1,8,"English",0.000580720092915215,5,7
"Indo-European","importance",1,10,"English",0.000580720092915215,9,7
"Indo-European","pledge",1,6,"English",0.000580720092915215,9,7
"Indo-European","now",1,3,"English",0.000580720092915215,6,7
"Indo-European","therefore",1,9,"English",0.000580720092915215,12,7
"Indo-European","General",1,7,"English",0.000580720092915215,15,7
"Indo-European","Assembly",1,8,"English",0.000580720092915215,7,7
"Indo-European","proclaims",1,9,"English",0.000580720092915215,10,7
"Indo-European","achievement",1,11,"English",0.000580720092915215,6,7
"Indo-European","end",1,3,"English",0.000580720092915215,6,7
"Indo-European","individual",1,10,"English",0.000580720092915215,8,7
"Indo-European","organ",1,5,"English",0.000580720092915215,6,7
"Indo-European","keeping",1,7,"English",0.000580720092915215,8,7
"Indo-European","constantly",1,10,"English",0.000580720092915215,13,7
"Indo-European","mind",1,4,"English",0.000580720092915215,5,7
"Indo-European","strive",1,6,"English",0.000580720092915215,10,7
"Indo-European","progressive",1,11,"English",0.000580720092915215,14,7
"Indo-European","measures",1,8,"English",0.000580720092915215,6,7
"Indo-European","secure",1,6,"English",0.000580720092915215,7,7
"Indo-European","both",1,4,"English",0.000580720092915215,10,7
"Indo-European","territories",1,11,"English",0.000580720092915215,7,7
"Indo-European","jurisdiction",1,12,"English",0.000580720092915215,5,7
"Indo-European","i",1,1,"English",0.000580720092915215,12,7
"Indo-European","endowed",1,7,"English",0.000580720092915215,7,7
"Indo-European","reason",1,6,"English",0.000580720092915215,10,7
"Indo-European","towards",1,7,"English",0.000580720092915215,11,7
"Indo-European","another",1,7,"English",0.000580720092915215,5,7
"Indo-European","spirit",1,6,"English",0.000580720092915215,6,7
"Indo-European","brotherhood",1,11,"English",0.000580720092915215,9,7
"Indo-European","colour",1,6,"English",0.000580720092915215,4,7
"Indo-European","sex",1,3,"English",0.000580720092915215,9,7
"Indo-European","language",1,8,"English",0.000580720092915215,6,7
"Indo-European","origin",1,6,"English",0.000580720092915215,6,7
"Indo-European","birth",1,5,"English",0.000580720092915215,11,7
"Indo-European","furthermore",1,11,"English",0.000580720092915215,4,7
"Indo-European","jurisdictional",1,14,"English",0.000580720092915215,10,7
"Indo-European","territory",1,9,"English",0.000580720092915215,6,7
"Indo-European","belongs",1,7,"English",0.000580720092915215,8,7
"Indo-European","trust",1,5,"English",0.000580720092915215,6,7
"Indo-European","self",1,4,"English",0.000580720092915215,8,7
"Indo-European","governing",1,9,"English",0.000580720092915215,8,7
"Indo-European","sovereignty",1,11,"English",0.000580720092915215,6,7
"Indo-European","liberty",1,7,"English",0.000580720092915215,10,7
"Indo-European","servitude",1,9,"English",0.000580720092915215,10,7
"Indo-European","slave",1,5,"English",0.000580720092915215,7,7
"Indo-European","prohibited",1,10,"English",0.000580720092915215,10,7
"Indo-European","forms",1,5,"English",0.000580720092915215,8,7
"Indo-European","torture",1,7,"English",0.000580720092915215,6,7
"Indo-European","cruel",1,5,"English",0.000580720092915215,10,7
"Indo-European","inhuman",1,7,"English",0.000580720092915215,9,7
"Indo-European","degrading",1,9,"English",0.000580720092915215,7,7
"Indo-European","treatment",1,9,"English",0.000580720092915215,6,7
"Indo-European","punishment",1,10,"English",0.000580720092915215,12,7
"Indo-European","everywhere",1,10,"English",0.000580720092915215,6,7
"Indo-European","violation",1,9,"English",0.000580720092915215,8,7
"Indo-European","incitement",1,10,"English",0.000580720092915215,11,7
"Indo-European","remedy",1,6,"English",0.000580720092915215,3,7
"Indo-European","competent",1,9,"English",0.000580720092915215,4,7
"Indo-European","tribunals",1,9,"English",0.000580720092915215,10,7
"Indo-European","violating",1,9,"English",0.000580720092915215,7,7
"Indo-European","granted",1,7,"English",0.000580720092915215,5,7
"Indo-European","constitution",1,12,"English",0.000580720092915215,3,7
"Indo-European","arrest",1,6,"English",0.000580720092915215,10,7
"Indo-European","detention",1,9,"English",0.000580720092915215,4,7
"Indo-European","exile",1,5,"English",0.000580720092915215,5,7
"Indo-European","equality",1,8,"English",0.000580720092915215,4,7
"Indo-European","fair",1,4,"English",0.000580720092915215,2,7
"Indo-European","hearing",1,7,"English",0.000580720092915215,11,7
"Indo-European","impartial",1,9,"English",0.000580720092915215,12,7
"Indo-European","tribunal",1,8,"English",0.000580720092915215,1,8
"Indo-European","determination",1,13,"English",0.000580720092915215,11,8
"Indo-European","obligations",1,11,"English",0.000580720092915215,2,8
"Indo-European","criminal",1,8,"English",0.000580720092915215,8,8
"Indo-European","charge",1,6,"English",0.000580720092915215,13,8
"Indo-European","charged",1,7,"English",0.000580720092915215,4,8
"Indo-European","presumed",1,8,"English",0.000580720092915215,8,8
"Indo-European","innocent",1,8,"English",0.000580720092915215,8,8
"Indo-European","until",1,5,"English",0.000580720092915215,7,8
