"family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"Sino-Tibetan","进行",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","必要",3,2,"Chinese",0.00197368421052632,1,1
"Sino-Tibetan","他们",3,2,"Chinese",0.00197368421052632,3,1
"Sino-Tibetan","生活",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","下",3,1,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","财产",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","无论",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","公正",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","义务",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","保证",3,2,"Chinese",0.00197368421052632,4,1
"Sino-Tibetan","干涉",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","本国",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","参加",3,2,"Chinese",0.00197368421052632,4,1
"Sino-Tibetan","福利",3,2,"Chinese",0.00197368421052632,2,1
"Sino-Tibetan","联合国大会",2,5,"Chinese",0.00131578947368421,2,1
"Sino-Tibetan","具有",2,2,"Chinese",0.00131578947368421,2,1
"Sino-Tibetan","大会",2,2,"Chinese",0.00131578947368421,2,1
"Sino-Tibetan","要求",2,2,"Chinese",0.00131578947368421,3,1
"Sino-Tibetan","并且",2,2,"Chinese",0.00131578947368421,4,2
"Sino-Tibetan","分",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","地位",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","及其",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","世界",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","和平",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","基础",2,2,"Chinese",0.00131578947368421,5,2
"Sino-Tibetan","了",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","间",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","权",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","自",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","进步",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","誓愿",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","同",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","合作",2,2,"Chinese",0.00131578947368421,4,2
"Sino-Tibetan","遵行",2,2,"Chinese",0.00131578947368421,5,2
"Sino-Tibetan","作为",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","每",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","努力",2,2,"Chinese",0.00131578947368421,4,2
"Sino-Tibetan","得到",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","有效",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","上",2,1,"Chinese",0.00131578947368421,3,2
"Sino-Tibetan","精神",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","所载",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","种族",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","生",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","或者",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","独立",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","奴隶",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","刑罚",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","人格",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","以免",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","侵害",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","法庭",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","完全",2,2,"Chinese",0.00131578947368421,6,2
"Sino-Tibetan","公",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","开",2,1,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","确定",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","获得",2,2,"Chinese",0.00131578947368421,4,2
"Sino-Tibetan","需",2,1,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","寻求",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","由于",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","违背",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","宗旨",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","原则",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","此种",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","剥夺",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","改变",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","方面",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","只有",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","单独",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","所有权",2,3,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","思想",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","此项",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","信仰",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","主张",2,2,"Chinese",0.00131578947368421,4,2
"Sino-Tibetan","自由选择",2,4,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","意志",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","定期",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","选举",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","社会保障",2,4,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","个人",2,2,"Chinese",0.00131578947368421,3,2
"Sino-Tibetan","文化",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","各种",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","组织",2,2,"Chinese",0.00131578947368421,5,2
"Sino-Tibetan","职业",2,2,"Chinese",0.00131578947368421,1,2
"Sino-Tibetan","合适",2,2,"Chinese",0.00131578947368421,3,2
"Sino-Tibetan","失业",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","保障",2,2,"Chinese",0.00131578947368421,2,2
"Sino-Tibetan","家属",2,2,"Chinese",0.00131578947368421,2,2
