"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"88","Uralic","erotusta",2,8,"Finnish",0.00138217000691085,8,4
"89","Uralic","mitään",2,6,"Finnish",0.00138217000691085,8,4
"90","Uralic","myöskään",2,8,"Finnish",0.00138217000691085,8,4
"91","Uralic","maan",2,4,"Finnish",0.00138217000691085,5,4
"92","Uralic","henkilö",2,7,"Finnish",0.00138217000691085,8,4
"93","Uralic","muun",2,4,"Finnish",0.00138217000691085,11,4
"94","Uralic","alainen",2,7,"Finnish",0.00138217000691085,2,4
"95","Uralic","pitää",2,5,"Finnish",0.00138217000691085,15,4
"96","Uralic","eikä",2,4,"Finnish",0.00138217000691085,10,4
"97","Uralic","e",2,1,"Finnish",0.00138217000691085,11,4
"98","Uralic","edessä",2,6,"Finnish",0.00138217000691085,6,4
"99","Uralic","oikeutetut",2,10,"Finnish",0.00138217000691085,7,4
"100","Uralic","kaikilla",2,8,"Finnish",0.00138217000691085,10,4
"101","Uralic","syrjintää",2,9,"Finnish",0.00138217000691085,14,4
"102","Uralic","sellaiseen",2,10,"Finnish",0.00138217000691085,9,4
"103","Uralic","tuomioistuimessa",2,16,"Finnish",0.00138217000691085,15,4
"104","Uralic","hänelle",2,7,"Finnish",0.00138217000691085,17,4
"105","Uralic","lailla",2,6,"Finnish",0.00138217000691085,4,4
"106","Uralic","ta",2,2,"Finnish",0.00138217000691085,7,4
"107","Uralic","täysin",2,6,"Finnish",0.00138217000691085,6,4
"108","Uralic","häntä",2,5,"Finnish",0.00138217000691085,5,4
"109","Uralic","julkisesti",2,10,"Finnish",0.00138217000691085,6,4
"110","Uralic","oikeuksiaan",2,11,"Finnish",0.00138217000691085,10,4
"111","Uralic","olevan",2,6,"Finnish",0.00138217000691085,10,4
"112","Uralic","tuomita",2,7,"Finnish",0.00138217000691085,6,4
"113","Uralic","t",2,1,"Finnish",0.00138217000691085,2,5
"114","Uralic","ai",2,2,"Finnish",0.00138217000691085,8,5
"115","Uralic","kuin",2,4,"Finnish",0.00138217000691085,12,5
"116","Uralic","mikä",2,4,"Finnish",0.00138217000691085,10,5
"117","Uralic","älköön",2,6,"Finnish",0.00138217000691085,5,5
"118","Uralic","kenenkään",2,9,"Finnish",0.00138217000691085,11,5
"119","Uralic","sellaista",2,9,"Finnish",0.00138217000691085,8,5
"120","Uralic","valita",2,6,"Finnish",0.00138217000691085,11,5
"121","Uralic","kunkin",2,6,"Finnish",0.00138217000691085,5,5
"122","Uralic","valtion",2,7,"Finnish",0.00138217000691085,5,5
"123","Uralic","oike",2,4,"Finnish",0.00138217000691085,9,5
"124","Uralic","us",2,2,"Finnish",0.00138217000691085,10,5
"125","Uralic","tähän",2,5,"Finnish",0.00138217000691085,18,5
"126","Uralic","vastoin",2,7,"Finnish",0.00138217000691085,8,5
"127","Uralic","Yhdistyneiden",2,13,"Finnish",0.00138217000691085,10,5
"128","Uralic","päämääriä",2,9,"Finnish",0.00138217000691085,15,5
"129","Uralic","keltään",2,7,"Finnish",0.00138217000691085,8,5
"130","Uralic","perustaa",2,8,"Finnish",0.00138217000691085,8,5
"131","Uralic","oikeudet",2,8,"Finnish",0.00138217000691085,1,5
"132","Uralic","avioliiton",2,10,"Finnish",0.00138217000691085,8,5
"133","Uralic","vain",2,4,"Finnish",0.00138217000691085,5,5
"134","Uralic","yksin",2,5,"Finnish",0.00138217000691085,7,5
"135","Uralic","yhdessä",2,7,"Finnish",0.00138217000691085,10,5
"136","Uralic","en",2,2,"Finnish",0.00138217000691085,4,5
"137","Uralic","uskonnon",2,8,"Finnish",0.00138217000691085,9,5
"138","Uralic","vakaumuksen",2,11,"Finnish",0.00138217000691085,9,5
"139","Uralic","kautta",2,6,"Finnish",0.00138217000691085,14,5
"140","Uralic","osallistua",2,10,"Finnish",0.00138217000691085,11,5
"141","Uralic","maansa",2,6,"Finnish",0.00138217000691085,7,5
"142","Uralic","yhtäläinen",2,10,"Finnish",0.00138217000691085,16,5
"143","Uralic","päästä",2,6,"Finnish",0.00138217000691085,3,5
"144","Uralic","joissa",2,6,"Finnish",0.00138217000691085,3,5
"145","Uralic","turvaan",2,7,"Finnish",0.00138217000691085,4,5
"146","Uralic","yksilöllisen",2,12,"Finnish",0.00138217000691085,5,5
"147","Uralic","olemuksensa",2,11,"Finnish",0.00138217000691085,5,5
"148","Uralic","vä",2,2,"Finnish",0.00138217000691085,6,5
"149","Uralic","palkkaan",2,8,"Finnish",0.00138217000691085,10,5
"150","Uralic","joka",2,4,"Finnish",0.00138217000691085,6,5
"151","Uralic","toimeentulon",2,12,"Finnish",0.00138217000691085,2,5
"152","Uralic","ä",2,1,"Finnish",0.00138217000691085,6,5
"153","Uralic","hyvinvoinnin",2,12,"Finnish",0.00138217000691085,11,5
"154","Uralic","osalta",2,6,"Finnish",0.00138217000691085,8,5
"155","Uralic","tulee",2,5,"Finnish",0.00138217000691085,12,5
