"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"51","Japonic","何",8,1,"Japanese",0.00343347639484979,2,1
"52","Japonic","いかなる",8,4,"Japanese",0.00343347639484979,4,1
"53","Japonic","者",8,1,"Japanese",0.00343347639484979,2,1
"54","Japonic","対する",7,3,"Japanese",0.00300429184549356,2,1
"55","Japonic","法",7,1,"Japanese",0.00300429184549356,1,1
"56","Japonic","られ",6,2,"Japanese",0.00257510729613734,2,1
"57","Japonic","完全",6,2,"Japanese",0.00257510729613734,2,1
"58","Japonic","宗教",6,2,"Japanese",0.00257510729613734,2,1
"59","Japonic","よる",6,2,"Japanese",0.00257510729613734,2,1
"60","Japonic","差別",6,2,"Japanese",0.00257510729613734,2,1
"61","Japonic","労働",6,2,"Japanese",0.00257510729613734,2,1
"62","Japonic","尊厳",5,2,"Japanese",0.00214592274678112,1,1
"63","Japonic","る",5,1,"Japanese",0.00214592274678112,1,1
"64","Japonic","行為",5,2,"Japanese",0.00214592274678112,2,1
"65","Japonic","人間",5,2,"Japanese",0.00214592274678112,2,1
"66","Japonic","よう",5,2,"Japanese",0.00214592274678112,2,1
"67","Japonic","ため",5,2,"Japanese",0.00214592274678112,2,1
"68","Japonic","促進",5,2,"Japanese",0.00214592274678112,2,1
"69","Japonic","連合",5,2,"Japanese",0.00214592274678112,2,1
"70","Japonic","生活",5,2,"Japanese",0.00214592274678112,1,1
"71","Japonic","これ",5,2,"Japanese",0.00214592274678112,1,1
"72","Japonic","ら",5,1,"Japanese",0.00214592274678112,2,1
"73","Japonic","地域",5,2,"Japanese",0.00214592274678112,2,1
"74","Japonic","もしくは",5,4,"Japanese",0.00214592274678112,2,1
"75","Japonic","なく",5,2,"Japanese",0.00214592274678112,1,1
"76","Japonic","享有",5,2,"Japanese",0.00214592274678112,2,1
"77","Japonic","並びに",5,3,"Japanese",0.00214592274678112,2,1
"78","Japonic","目的",5,2,"Japanese",0.00214592274678112,1,1
"79","Japonic","婚姻",5,2,"Japanese",0.00214592274678112,3,1
"80","Japonic","保障",5,2,"Japanese",0.00214592274678112,1,1
"81","Japonic","世界",4,2,"Japanese",0.00171673819742489,2,1
"82","Japonic","基礎",4,2,"Japanese",0.00171673819742489,2,1
"83","Japonic","受け",4,2,"Japanese",0.00171673819742489,2,1
"84","Japonic","間",4,1,"Japanese",0.00171673819742489,2,1
"85","Japonic","発展",4,2,"Japanese",0.00171673819742489,1,1
"86","Japonic","基本",4,2,"Japanese",0.00171673819742489,2,1
"87","Japonic","尊重",4,2,"Japanese",0.00171673819742489,2,1
"88","Japonic","人民",4,2,"Japanese",0.00171673819742489,1,1
"89","Japonic","下",4,1,"Japanese",0.00171673819742489,1,1
"90","Japonic","政治",4,2,"Japanese",0.00171673819742489,1,1
"91","Japonic","上",4,1,"Japanese",0.00171673819742489,2,1
"92","Japonic","い",4,1,"Japanese",0.00171673819742489,1,1
"93","Japonic","か",4,1,"Japanese",0.00171673819742489,2,1
"94","Japonic","権",4,1,"Japanese",0.00171673819742489,2,1
"95","Japonic","利",4,1,"Japanese",0.00171673819742489,2,2
"96","Japonic","制限",4,2,"Japanese",0.00171673819742489,3,2
"97","Japonic","ず",4,1,"Japanese",0.00171673819742489,1,2
"98","Japonic","ほしいまま",4,5,"Japanese",0.00171673819742489,2,2
"99","Japonic","公平",4,2,"Japanese",0.00171673819742489,2,2
"100","Japonic","犯罪",4,2,"Japanese",0.00171673819742489,2,2
"101","Japonic","より",4,2,"Japanese",0.00171673819742489,2,2
"102","Japonic","自国",4,2,"Japanese",0.00171673819742489,1,2
"103","Japonic","場合",4,2,"Japanese",0.00171673819742489,2,2
"104","Japonic","国籍",4,2,"Japanese",0.00171673819742489,2,2
"105","Japonic","国連",3,2,"Japanese",0.00128755364806867,3,2
"106","Japonic","でき",3,2,"Japanese",0.00128755364806867,2,2
"107","Japonic","平和",3,2,"Japanese",0.00128755364806867,3,2
"108","Japonic","良心",3,2,"Japanese",0.00128755364806867,2,2
"109","Japonic","一般",3,2,"Japanese",0.00128755364806867,2,2
"110","Japonic","手段",3,2,"Japanese",0.00128755364806867,2,2
"111","Japonic","す",3,1,"Japanese",0.00128755364806867,2,2
"112","Japonic","並び",3,2,"Japanese",0.00128755364806867,1,2
"113","Japonic","男女",3,2,"Japanese",0.00128755364806867,1,2
"114","Japonic","つい",3,2,"Japanese",0.00128755364806867,2,2
"115","Japonic","信念",3,2,"Japanese",0.00128755364806867,2,2
"116","Japonic","加盟",3,2,"Japanese",0.00128755364806867,2,2
"117","Japonic","個人",3,2,"Japanese",0.00128755364806867,2,2
"118","Japonic","人種",3,2,"Japanese",0.00128755364806867,2,2
