"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"232","Indo-European","bezono",1,6,"Esperanto",0.000593119810201661,9,5
"233","Indo-European","plej",1,4,"Esperanto",0.000593119810201661,11,5
"234","Indo-European","aspiro",1,6,"Esperanto",0.000593119810201661,4,5
"235","Indo-European","ordinaraj",1,9,"Esperanto",0.000593119810201661,11,5
"236","Indo-European","se",1,2,"Esperanto",0.000593119810201661,11,5
"237","Indo-European","devigitaj",1,9,"Esperanto",0.000593119810201661,6,5
"238","Indo-European","elektebla",1,9,"Esperanto",0.000593119810201661,7,5
"239","Indo-European","vojo",1,4,"Esperanto",0.000593119810201661,8,5
"240","Indo-European","ribeli",1,6,"Esperanto",0.000593119810201661,5,5
"241","Indo-European","tiranismo",1,9,"Esperanto",0.000593119810201661,8,5
"242","Indo-European","subpremo",1,8,"Esperanto",0.000593119810201661,8,5
"243","Indo-European","hom",1,3,"Esperanto",0.000593119810201661,5,5
"244","Indo-European","protektataj",1,11,"Esperanto",0.000593119810201661,5,5
"245","Indo-European","leĝo",1,4,"Esperanto",0.000593119810201661,8,5
"246","Indo-European","evoluigi",1,8,"Esperanto",0.000593119810201661,3,5
"247","Indo-European","amikajn",1,7,"Esperanto",0.000593119810201661,9,5
"248","Indo-European","rilatojn",1,8,"Esperanto",0.000593119810201661,6,5
"249","Indo-European","Ĉarto",1,5,"Esperanto",0.000593119810201661,11,5
"250","Indo-European","reasertis",1,9,"Esperanto",0.000593119810201661,6,5
"251","Indo-European","firman",1,6,"Esperanto",0.000593119810201661,10,5
"252","Indo-European","valoro",1,6,"Esperanto",0.000593119810201661,6,5
"253","Indo-European","firme",1,5,"Esperanto",0.000593119810201661,7,6
"254","Indo-European","decidis",1,7,"Esperanto",0.000593119810201661,6,6
"255","Indo-European","ŭenigi",1,6,"Esperanto",0.000593119810201661,9,6
"256","Indo-European","altnivelan",1,10,"Esperanto",0.000593119810201661,6,6
"257","Indo-European","granda",1,6,"Esperanto",0.000593119810201661,8,6
"258","Indo-European","sin",1,3,"Esperanto",0.000593119810201661,4,6
"259","Indo-European","devigis",1,7,"Esperanto",0.000593119810201661,8,6
"260","Indo-European","atingi",1,6,"Esperanto",0.000593119810201661,7,6
"261","Indo-European","kunlaboro",1,9,"Esperanto",0.000593119810201661,9,6
