"","family","type","count","length","lang","relative_frequency","random_baseline","min_baseline"
"215","Indo-European","país",1,4,"Catalan",0.00142247510668563,6,9
"216","Indo-European","territori",1,9,"Catalan",0.00142247510668563,10,9
"217","Indo-European","qual",1,4,"Catalan",0.00142247510668563,2,9
"218","Indo-European","pertanyi",1,8,"Catalan",0.00142247510668563,4,9
"219","Indo-European","administració",1,13,"Catalan",0.00142247510668563,8,9
"220","Indo-European","fiduciària",1,10,"Catalan",0.00142247510668563,10,9
"221","Indo-European","autònom",1,7,"Catalan",0.00142247510668563,5,9
"222","Indo-European","limitació",1,9,"Catalan",0.00142247510668563,13,9
"223","Indo-European","sobirania",1,9,"Catalan",0.00142247510668563,4,9
"224","Indo-European","seguretat",1,9,"Catalan",0.00142247510668563,6,9
"225","Indo-European","servitud",1,8,"Catalan",0.00142247510668563,4,9
"226","Indo-European","tràfic",1,6,"Catalan",0.00142247510668563,3,9
"227","Indo-European","esclaus",1,7,"Catalan",0.00142247510668563,9,9
"228","Indo-European","prohibits",1,9,"Catalan",0.00142247510668563,8,9
"229","Indo-European","totes",1,5,"Catalan",0.00142247510668563,6,9
"230","Indo-European","llurs",1,5,"Catalan",0.00142247510668563,6,9
"231","Indo-European","formes",1,6,"Catalan",0.00142247510668563,12,9
"232","Indo-European","tortures",1,8,"Catalan",0.00142247510668563,11,9
"233","Indo-European","ni",1,2,"Catalan",0.00142247510668563,5,9
"234","Indo-European","penes",1,5,"Catalan",0.00142247510668563,7,9
"235","Indo-European","tractes",1,7,"Catalan",0.00142247510668563,9,9
"236","Indo-European","cruels",1,6,"Catalan",0.00142247510668563,5,10
"237","Indo-European","inhumans",1,8,"Catalan",0.00142247510668563,10,10
"238","Indo-European","degradants",1,10,"Catalan",0.00142247510668563,5,10
"239","Indo-European","arreu",1,5,"Catalan",0.00142247510668563,10,10
"240","Indo-European","personalitat",1,12,"Catalan",0.00142247510668563,6,10
"241","Indo-European","jurídica",1,8,"Catalan",0.00142247510668563,6,10
"242","Indo-European","davant",1,6,"Catalan",0.00142247510668563,7,10
"243","Indo-European","violi",1,5,"Catalan",0.00142247510668563,3,10
"244","Indo-European","incitació",1,9,"Catalan",0.00142247510668563,7,10
"245","Indo-European","prop",1,4,"Catalan",0.00142247510668563,9,10
"246","Indo-European","tribunals",1,9,"Catalan",0.00142247510668563,3,10
"247","Indo-European","competents",1,10,"Catalan",0.00142247510668563,9,10
"248","Indo-European","empari",1,6,"Catalan",0.00142247510668563,4,10
"249","Indo-European","violin",1,6,"Catalan",0.00142247510668563,7,10
"250","Indo-European","reconeguts",1,10,"Catalan",0.00142247510668563,13,10
"251","Indo-European","constitució",1,11,"Catalan",0.00142247510668563,11,10
